Reference:  277 apertures in PRDOPSSOC-M-024
Comparison: 277 apertures in pre_delivery

Number of modified apertures 277. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
MIRIFU_2BSLICE04                XIdlVert3               -2.1338               -2.0724        0.061400     2.8775
MIRIFU_2BSLICE04                XIdlVert4                2.1618                2.0639        0.097900     4.5286
MIRIFU_2BSLICE04                YIdlVert1                0.4526                0.4382        0.014400     3.1816
MIRIFU_2BSLICE04                YIdlVert2                -0.179                 -0.17        0.009000     5.0279
MIRIFU_2BSLICE04                YIdlVert3               -0.4531               -0.4442        0.008900     1.9642
MIRIFU_2BSLICE04                YIdlVert4                0.1746                0.1603        0.014300     8.1901

MIRIFU_2BSLICE05                XIdlVert1                 2.094                2.0184        0.075600     3.6103
MIRIFU_2BSLICE05                XIdlVert2               -2.1739               -2.0998        0.074100     3.4086
MIRIFU_2BSLICE05                XIdlVert3                -2.131               -2.0569        0.074100     3.4772
MIRIFU_2BSLICE05                XIdlVert4                2.1407                 2.065        0.075700     3.5362
MIRIFU_2BSLICE05                YIdlVert1                0.4473                0.4363        0.011000     2.4592
MIRIFU_2BSLICE05                YIdlVert2               -0.1763               -0.1655        0.010800     6.1259
MIRIFU_2BSLICE05                YIdlVert3               -0.4505               -0.4397        0.010800     2.3973
MIRIFU_2BSLICE05                YIdlVert4                0.1693                0.1583        0.011000     6.4973

MIRIFU_2BSLICE06                XIdlVert1                2.0966                2.0194        0.077200     3.6822
MIRIFU_2BSLICE06                XIdlVert2               -2.1548               -2.0759        0.078900     3.6616
MIRIFU_2BSLICE06                XIdlVert3               -2.1119               -2.0329        0.079000     3.7407
MIRIFU_2BSLICE06                XIdlVert4                2.1433                 2.066        0.077300     3.6066
MIRIFU_2BSLICE06                YIdlVert1                0.4455                0.4343        0.011200     2.5140
MIRIFU_2BSLICE06                YIdlVert2               -0.1713               -0.1599        0.011400     6.6550
MIRIFU_2BSLICE06                YIdlVert3               -0.4454               -0.4341        0.011300     2.5370
MIRIFU_2BSLICE06                YIdlVert4                0.1675                0.1563        0.011200     6.6866

MIRIFU_2BSLICE07                XIdlVert1                2.1075                2.0253        0.082200     3.9004
MIRIFU_2BSLICE07                XIdlVert2               -2.1292               -2.0378        0.091400     4.2927
MIRIFU_2BSLICE07                XIdlVert3               -2.0863               -1.9948        0.091500     4.3858
MIRIFU_2BSLICE07                XIdlVert4                2.1542                2.0719        0.082300     3.8204
MIRIFU_2BSLICE07                YIdlVert1                0.4449                 0.433        0.011900     2.6748
MIRIFU_2BSLICE07                YIdlVert2               -0.1654               -0.1522        0.013200     7.9807
MIRIFU_2BSLICE07                YIdlVert3               -0.4395               -0.4265        0.013000     2.9579
MIRIFU_2BSLICE07                YIdlVert4                0.1668                0.1551        0.011700     7.0144

MIRIFU_2BSLICE08                XIdlVert1                2.0736                1.9855        0.088100     4.2486
MIRIFU_2BSLICE08                XIdlVert2               -2.1237                -2.028        0.095700     4.5063
MIRIFU_2BSLICE08                XIdlVert3               -2.0807               -1.9849        0.095800     4.6042
MIRIFU_2BSLICE08                XIdlVert4                2.1202                 2.032        0.088200     4.1600
MIRIFU_2BSLICE08                YIdlVert1                0.4378                0.4252        0.012600     2.8780
MIRIFU_2BSLICE08                YIdlVert2               -0.1624               -0.1487        0.013700     8.4360
MIRIFU_2BSLICE08                YIdlVert3               -0.4365               -0.4229        0.013600     3.1157
MIRIFU_2BSLICE08                YIdlVert4                0.1598                0.1473        0.012500     7.8223

MIRIFU_2BSLICE09                XIdlVert1                2.0494                1.9987        0.050700     2.4739
MIRIFU_2BSLICE09                XIdlVert2               -2.1376               -2.0821        0.055500     2.5964
MIRIFU_2BSLICE09                XIdlVert3               -2.0946               -2.0391        0.055500     2.6497
MIRIFU_2BSLICE09                XIdlVert4                 2.096                2.0453        0.050700     2.4189
MIRIFU_2BSLICE09                YIdlVert1                0.4321                0.4249        0.007200     1.6663
MIRIFU_2BSLICE09                YIdlVert2               -0.1622               -0.1544        0.007800     4.8089
MIRIFU_2BSLICE09                YIdlVert3               -0.4364               -0.4286        0.007800     1.7874
MIRIFU_2BSLICE09                YIdlVert4                0.1541                 0.147        0.007100     4.6074

MIRIFU_2BSLICE10                XIdlVert1                2.1309                2.0661        0.064800     3.0410
MIRIFU_2BSLICE10                XIdlVert2                -2.155               -2.0872        0.067800     3.1462
MIRIFU_2BSLICE10                XIdlVert3                -2.112               -2.0443        0.067700     3.2055
MIRIFU_2BSLICE10                XIdlVert4                2.1776                2.1127        0.064900     2.9803
MIRIFU_2BSLICE10                YIdlVert1                0.4414                0.4323        0.009100     2.0616
MIRIFU_2BSLICE10                YIdlVert2               -0.1625               -0.1529        0.009600     5.9077
MIRIFU_2BSLICE10                YIdlVert3               -0.4366               -0.4271        0.009500     2.1759
MIRIFU_2BSLICE10                YIdlVert4                0.1634                0.1543        0.009100     5.5692

MIRIFU_2BSLICE11                XIdlVert1                2.1365                2.0332        0.103300     4.8350
MIRIFU_2BSLICE11                XIdlVert2               -2.1904               -2.1112        0.079200     3.6158
MIRIFU_2BSLICE11                XIdlVert3               -2.1475               -2.0683        0.079200     3.6880
MIRIFU_2BSLICE11                XIdlVert4                2.1832                2.0798        0.103400     4.7362
MIRIFU_2BSLICE11                YIdlVert1                  0.44                0.4255        0.014500     3.2955
MIRIFU_2BSLICE11                YIdlVert2               -0.1652               -0.1542        0.011000     6.6586
MIRIFU_2BSLICE11                YIdlVert3               -0.4393               -0.4283        0.011000     2.5040
MIRIFU_2BSLICE11                YIdlVert4                0.1619                0.1476        0.014300     8.8326

MIRIFU_2BSLICE12                XIdlVert1                2.1331                2.0438        0.089300     4.1864
MIRIFU_2BSLICE12                XIdlVert2                -2.234               -2.1723        0.061700     2.7619
MIRIFU_2BSLICE12                XIdlVert3               -2.1912               -2.1294        0.061800     2.8204
MIRIFU_2BSLICE12                XIdlVert4                2.1797                2.0905        0.089200     4.0923
MIRIFU_2BSLICE12                YIdlVert1                0.4373                0.4249        0.012400     2.8356
MIRIFU_2BSLICE12                YIdlVert2                -0.169               -0.1605        0.008500     5.0296
MIRIFU_2BSLICE12                YIdlVert3               -0.4431               -0.4346        0.008500     1.9183
MIRIFU_2BSLICE12                YIdlVert4                0.1592                0.1469        0.012300     7.7261

MIRIFU_2BSLICE13                XIdlVert1                 2.153                2.0779        0.075100     3.4882
MIRIFU_2BSLICE13                XIdlVert2               -2.2122               -2.1376        0.074600     3.3722
MIRIFU_2BSLICE13                XIdlVert3               -2.1694               -2.0946        0.074800     3.4480
MIRIFU_2BSLICE13                XIdlVert4                2.1997                2.1245        0.075200     3.4186
MIRIFU_2BSLICE13                YIdlVert1                0.4378                0.4275        0.010300     2.3527
MIRIFU_2BSLICE13                YIdlVert2               -0.1637               -0.1534        0.010300     6.2920
MIRIFU_2BSLICE13                YIdlVert3               -0.4378               -0.4276        0.010200     2.3298
MIRIFU_2BSLICE13                YIdlVert4                0.1598                0.1495        0.010300     6.4456

MIRIFU_2BSLICE14                XIdlVert1                 2.121                2.0488        0.072200     3.4041
MIRIFU_2BSLICE14                XIdlVert2                -2.194               -2.1135        0.080500     3.6691
MIRIFU_2BSLICE14                XIdlVert3               -2.1512               -2.0706        0.080600     3.7467
MIRIFU_2BSLICE14                XIdlVert4                2.1677                2.0954        0.072300     3.3353
MIRIFU_2BSLICE14                YIdlVert1                0.4312                0.4213        0.009900     2.2959
MIRIFU_2BSLICE14                YIdlVert2                -0.159                -0.148        0.011000     6.9182
