Reference:  75 apertures in PRDOPSSOC-M-026
Comparison: 75 apertures in pre_delivery

Number of modified apertures 75. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRS2_FULL_OSS                  Sci2IdlY50     2.83545663862e-22  3.22365654807196e-22        0.000000    12.0422
NRS2_FULL_OSS                  Sci2IdlY51     1.41115330397e-21 1.483774938251213e-21        0.000000     4.8944
NRS2_FULL_OSS                  Sci2IdlY52    -3.77725814944e-23 -6.365191779451103e-22        0.000000    94.0658
NRS2_FULL_OSS                  Sci2IdlY53     9.54674363887e-22 1.880788052792349e-21        0.000000    49.2407
NRS2_FULL_OSS                  Sci2IdlY54     1.14278133866e-21 -1.123410133109117e-21        0.000000   198.3049
NRS2_FULL_OSS                  Sci2IdlY55    -6.11582380381e-21 -6.888104773256666e-21        0.000000    11.2118
NRS2_FULL_OSS                  Idl2SciX00         1001.47525033     983.6477870860751       17.827463     1.7801
NRS2_FULL_OSS                  Idl2SciX10        -16320.8161616    -16259.02763834946       61.788523     0.3786
NRS2_FULL_OSS                  Idl2SciX11         1414.16428664     1732.882960994794      318.718674    18.3924
NRS2_FULL_OSS                  Idl2SciX20        -118.509731342    -109.5451014094611        8.964630     7.5645
NRS2_FULL_OSS                  Idl2SciX21        -898.837262396     -1798.75573092427      899.918469    50.0301
NRS2_FULL_OSS                  Idl2SciX22        -7360.35134935    -9624.546387776461     2264.195038    23.5252
NRS2_FULL_OSS                  Idl2SciX30         8851.76024705      9077.30351232868      225.543265     2.4847
NRS2_FULL_OSS                  Idl2SciX31         564.999002556     583.4154826413325       18.416480     3.1567
NRS2_FULL_OSS                  Idl2SciX32         13713.6338813     18528.48091084284     4814.847030    25.9862
NRS2_FULL_OSS                  Idl2SciX33         20917.1720329     28904.49156418608     7987.319531    27.6335
NRS2_FULL_OSS                  Idl2SciX40        -6032.26714645    -5487.311540240705      544.955606     9.0340
NRS2_FULL_OSS                  Idl2SciX41        -9725.25000188    -12473.41183986839     2748.161838    22.0322
NRS2_FULL_OSS                  Idl2SciX42        -759.016081948    -1002.281239484241      243.265158    24.2711
NRS2_FULL_OSS                  Idl2SciX43        -17851.3632708      -29036.155993094    11184.792722    38.5202
