Reference:  189 apertures in PRDOPSSOC-H-015
Comparison: 189 apertures in new pre-delivery

Number of modified apertures 189. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRCA3_SUB640                   Idl2SciX53 -9.97863599546873e-12 -9.68891839676782e-12        0.000000     2.9034
NRCA3_SUB640                   Idl2SciX54 -1.43616270666912e-10 -1.436045816739714e-10        0.000000     0.0081
NRCA3_SUB640                   Idl2SciX55 -1.79751496638966e-12 -1.645729746237329e-12        0.000000     8.4442
NRCA3_SUB640                   Idl2SciY10    0.0309341805105218   0.06479161366323616        0.033857    52.2559
NRCA3_SUB640                   Idl2SciY11      32.0339774916884     32.03392690427325        0.000051     0.0002
NRCA3_SUB640                   Idl2SciY20  -0.00240591013426833 -0.002408176925497573        0.000002     0.0941
NRCA3_SUB640                   Idl2SciY21  -0.00215152903553915 -0.002137884238869663        0.000014     0.6342
NRCA3_SUB640                   Idl2SciY22   0.00404678143210588  0.004049048223335073        0.000002     0.0560
NRCA3_SUB640                   Idl2SciY30  2.78717076968947e-07 2.686371350526898e-07        0.000000     3.6165
NRCA3_SUB640                   Idl2SciY31 -9.53613828223924e-06 -9.537980810554634e-06        0.000000     0.0193
NRCA3_SUB640                   Idl2SciY32 -4.57888050632496e-07 -4.643735154941477e-07        0.000000     1.3966
NRCA3_SUB640                   Idl2SciY33 -8.40367506228836e-06 -8.403187681946872e-06        0.000000     0.0058
NRCA3_SUB640                   Idl2SciY40  2.02744757694045e-09 2.022136801690466e-09        0.000000     0.2619
NRCA3_SUB640                   Idl2SciY41 -5.02623847175898e-09 -5.023257625568307e-09        0.000000     0.0593
NRCA3_SUB640                   Idl2SciY42  5.45958499357868e-09 5.459889010530179e-09        0.000000     0.0056
NRCA3_SUB640                   Idl2SciY43 -4.93143758480064e-09 -4.92629656660837e-09        0.000000     0.1042
NRCA3_SUB640                   Idl2SciY44  3.94329694785912e-09 3.948506384125029e-09        0.000000     0.1319
NRCA3_SUB640                   Idl2SciY50 -1.65173932342352e-12 -1.804215107939702e-12        0.000000     8.4511
NRCA3_SUB640                   Idl2SciY51 -1.44257986668347e-10 -1.442696060843316e-10        0.000000     0.0081
NRCA3_SUB640                   Idl2SciY52 -9.67687837138787e-12 -9.95661734777187e-12        0.000000     2.8096
NRCA3_SUB640                   Idl2SciY54 -7.34439444121319e-12 -7.462863877567149e-12        0.000000     1.5875
NRCA3_SUB640                   Idl2SciY55 -1.34652119083699e-10 -1.346442940119699e-10        0.000000     0.0058

NRCA4_SUB640                  V3IdlYAngle             -0.181149           -0.18114878        0.000000     0.0001
NRCA4_SUB640                  V3SciYAngle             -0.181149           -0.18114878        0.000000     0.0001
NRCA4_SUB640                    XIdlVert2                9.9169                 9.917        0.000100     0.0010
NRCA4_SUB640                   Idl2SciX10      32.3369420858305     32.33710782314657        0.000166     0.0005
NRCA4_SUB640                   Idl2SciX11    -0.103533293514928 0.0004893043127886798        0.104023   100.4726
NRCA4_SUB640                   Idl2SciX20   -0.0013982894645418 -0.001417770485402957        0.000019     1.3741
NRCA4_SUB640                   Idl2SciX21   0.00606270206213618  0.006049216716741458        0.000013     0.2224
NRCA4_SUB640                   Idl2SciX22  0.000678287638168723 0.0006977686590298951        0.000019     2.7919
NRCA4_SUB640                   Idl2SciX30 -9.41175720838727e-06 -9.408827258781814e-06        0.000000     0.0311
NRCA4_SUB640                   Idl2SciX31  -8.9153227168515e-07 -9.300968814259758e-07        0.000000     4.1463
NRCA4_SUB640                   Idl2SciX32 -8.11773542786401e-06 -8.124759015198128e-06        0.000000     0.0864
NRCA4_SUB640                   Idl2SciX33  1.33643984234707e-07 1.075193626596082e-07        0.000000    19.5479
NRCA4_SUB640                   Idl2SciX40 -7.16299535546977e-09 -7.118542410836507e-09        0.000000     0.6206
NRCA4_SUB640                   Idl2SciX41 -1.38043136342083e-08 -1.383337006687256e-08        0.000000     0.2100
NRCA4_SUB640                   Idl2SciX42 -9.76134286690764e-09  -9.7691050511874e-09        0.000000     0.0795
NRCA4_SUB640                   Idl2SciX43 -1.29963100541978e-08 -1.30327315169529e-08        0.000000     0.2795
NRCA4_SUB640                   Idl2SciX44 -2.03114647548655e-09 -2.073012025359869e-09        0.000000     2.0196
NRCA4_SUB640                   Idl2SciX50 -1.36326789068375e-10  -1.3629978749467e-10        0.000000     0.0198
NRCA4_SUB640                   Idl2SciX51 -8.20732779894387e-12 -8.58030012345368e-12        0.000000     4.3468
NRCA4_SUB640                   Idl2SciX52 -2.82800108018981e-10 -2.828219298223919e-10        0.000000     0.0077
NRCA4_SUB640                   Idl2SciX53 -8.48977556049577e-12 -9.371380435123494e-12        0.000000     9.4074
NRCA4_SUB640                   Idl2SciX54 -1.43575012526462e-10 -1.436113488386448e-10        0.000000     0.0253
NRCA4_SUB640                   Idl2SciX55 -1.08215001081703e-12 -1.544064428139337e-12        0.000000    29.9155
NRCA4_SUB640                   Idl2SciY10     0.150649198567648   0.04701957070778331        0.103630    68.7887
NRCA4_SUB640                   Idl2SciY11      32.2147052274852      32.2150231605498        0.000318     0.0010
NRCA4_SUB640                   Idl2SciY20  -0.00264441876476939 -0.002637443809022677        0.000007     0.2638
NRCA4_SUB640                   Idl2SciY21   -0.0021487266515237 -0.002187806741264815        0.000039     1.7863
NRCA4_SUB640                   Idl2SciY22   0.00343686405436838  0.003429889098621865        0.000007     0.2029
NRCA4_SUB640                   Idl2SciY30  1.02170972047133e-07  1.33578452944908e-07        0.000000    23.5124
NRCA4_SUB640                   Idl2SciY31 -9.76686293330823e-06 -9.76012448010595e-06        0.000000     0.0690
NRCA4_SUB640                   Idl2SciY32 -8.81649039517148e-07 -8.594633316170199e-07        0.000000     2.5164
NRCA4_SUB640                   Idl2SciY33 -8.80652340453538e-06 -8.809323849168051e-06        0.000000     0.0318
NRCA4_SUB640                   Idl2SciY40 -1.49219699972197e-09 -1.474538949340872e-09        0.000000     1.1834
NRCA4_SUB640                   Idl2SciY41  -5.5276757355274e-09 -5.45085069426377e-09        0.000000     1.3898
NRCA4_SUB640                   Idl2SciY42  -1.4908544255019e-08 -1.490708921633283e-08        0.000000     0.0098
NRCA4_SUB640                   Idl2SciY43 -5.67139171462329e-09 -5.608678255870788e-09        0.000000     1.1058
NRCA4_SUB640                   Idl2SciY44 -1.23186907816624e-08 -1.233683384493885e-08        0.000000     0.1471
NRCA4_SUB640                   Idl2SciY50 -2.37592805893127e-12 -1.911783637304597e-12        0.000000    19.5353
NRCA4_SUB640                   Idl2SciY51 -1.44303736320739e-10 -1.442690503723859e-10        0.000000     0.0240
NRCA4_SUB640                   Idl2SciY52 -1.11767077564772e-11 -1.032511772284186e-11        0.000000     7.6193
NRCA4_SUB640                   Idl2SciY53 -2.80624248531438e-10 -2.806260403426743e-10        0.000000     0.0006
NRCA4_SUB640                   Idl2SciY54 -8.10424425714656e-12 -7.743610108511787e-12        0.000000     4.4499
NRCA4_SUB640                   Idl2SciY55 -1.34659089419499e-10 -1.346845794030384e-10        0.000000     0.0189

NRCA5_SUB640                  V3IdlYAngle             -0.073851           -0.07385127        0.000000     0.0004
NRCA5_SUB640                  V3SciYAngle             -0.073851           -0.07385127        0.000000     0.0004
NRCA5_SUB640                    XIdlVert1              -20.1664              -20.1665        0.000100     0.0005
NRCA5_SUB640                    XIdlVert2               20.1714               20.1715        0.000100     0.0005
NRCA5_SUB640                    YIdlVert1              -20.1495              -20.1496        0.000100     0.0005
NRCA5_SUB640                    YIdlVert2              -20.2551              -20.2552        0.000100     0.0005
NRCA5_SUB640                    YIdlVert3               20.1727               20.1728        0.000100     0.0005
NRCA5_SUB640                   Idl2SciX11    -0.020880389868429 1.072121003654197e-05        0.020891   100.0513
NRCA5_SUB640                   Idl2SciX20 -0.000478868352106694 -0.0004827156577026942        0.000004     0.7970
NRCA5_SUB640                   Idl2SciX21   0.00293477821727052  0.002932499409606819        0.000002     0.0776
NRCA5_SUB640                   Idl2SciX22  0.000386099990519231 0.0003899472961152243        0.000004     0.9866
NRCA5_SUB640                   Idl2SciX30 -6.18200714870174e-06 -6.181790050341375e-06        0.000000     0.0035
NRCA5_SUB640                   Idl2SciX31 -1.60582546830746e-07 -1.704997124234195e-07        0.000000     5.8165
NRCA5_SUB640                   Idl2SciX32 -5.49127299488853e-06 -5.492406520770078e-06        0.000000     0.0206
NRCA5_SUB640                   Idl2SciX33  1.81351398468542e-07 1.741491572219421e-07        0.000000     3.9714
NRCA5_SUB640                   Idl2SciX40  6.55024968607233e-10 6.600092079204043e-10        0.000000     0.7552
NRCA5_SUB640                   Idl2SciX41 -3.80170428663303e-09  -3.7994370832503e-09        0.000000     0.0596
NRCA5_SUB640                   Idl2SciX42  4.51261440051288e-10 4.500242110641517e-10        0.000000     0.2742
NRCA5_SUB640                   Idl2SciX43 -3.48714038012416e-09 -3.48506269432795e-09        0.000000     0.0596
NRCA5_SUB640                   Idl2SciX44 -1.68460779017875e-10 -1.730326086686533e-10        0.000000     2.6422
NRCA5_SUB640                   Idl2SciX50 -5.99984048975746e-11 -5.999015796439542e-11        0.000000     0.0137
NRCA5_SUB640                   Idl2SciX51 -6.25105020720922e-12 -6.325812350975394e-12        0.000000     1.1819
NRCA5_SUB640                   Idl2SciX52 -1.21480203488918e-10 -1.214837102200546e-10        0.000000     0.0029
NRCA5_SUB640                   Idl2SciX53 -7.41304684633607e-12 -7.573478292656561e-12        0.000000     2.1183
NRCA5_SUB640                   Idl2SciX54 -6.05225247307937e-11 -6.053447585998926e-11        0.000000     0.0197
NRCA5_SUB640                   Idl2SciX55 -1.13502740729735e-12 -1.214407164376714e-12        0.000000     6.5365
NRCA5_SUB640                   Idl2SciY10    0.0439347240907607   0.02314264781385075        0.020792    47.3249
NRCA5_SUB640                   Idl2SciY11      15.8543120822107     15.85435606632963        0.000044     0.0003
NRCA5_SUB640                   Idl2SciY20  -0.00124590231302308 -0.001244711452021884        0.000001     0.0956
NRCA5_SUB640                   Idl2SciY21  -0.00090419017188137 -0.0009119151347307464        0.000008     0.8471
NRCA5_SUB640                   Idl2SciY22   0.00170049920019431  0.001699308339193158        0.000001     0.0700
NRCA5_SUB640                   Idl2SciY30  1.41479292698702e-07 1.499394209694475e-07        0.000000     5.6424
NRCA5_SUB640                   Idl2SciY31 -6.45154936063612e-06 -6.450451269943015e-06        0.000000     0.0170
NRCA5_SUB640                   Idl2SciY32  -2.0329965135993e-07 -1.968853925968188e-07        0.000000     3.1551
NRCA5_SUB640                   Idl2SciY33 -5.93086554351347e-06 -5.931127954103741e-06        0.000000     0.0044
NRCA5_SUB640                   Idl2SciY40  3.13815052541678e-10 3.124699039332875e-10        0.000000     0.4286
NRCA5_SUB640                   Idl2SciY41  1.02161823473483e-09 1.029780982881488e-09        0.000000     0.7927
NRCA5_SUB640                   Idl2SciY42 -2.48602656227368e-09 -2.485642883412269e-09        0.000000     0.0154
NRCA5_SUB640                   Idl2SciY43  9.24865183101445e-10 9.314930747598308e-10        0.000000     0.7115
NRCA5_SUB640                   Idl2SciY44 -2.50699750244348e-09 -2.505780246788893e-09        0.000000     0.0486
NRCA5_SUB640                   Idl2SciY50 -1.06354260101106e-12 -9.811118954903342e-13        0.000000     7.7506
NRCA5_SUB640                   Idl2SciY51  -6.2860876529238e-11 -6.284891892869386e-11        0.000000     0.0190
NRCA5_SUB640                   Idl2SciY52 -7.18449531536322e-12 -7.045014588881228e-12        0.000000     1.9414
NRCA5_SUB640                   Idl2SciY53 -1.19260814093072e-10 -1.192566344000974e-10        0.000000     0.0035
NRCA5_SUB640                   Idl2SciY54 -6.15946533000106e-12 -6.106208225241262e-12        0.000000     0.8646
NRCA5_SUB640                   Idl2SciY55 -5.58213736318042e-11 -5.582941651153514e-11        0.000000     0.0144

NRCB1_SUB640                   Idl2SciX10      32.3968578825807     32.39711266250272        0.000255     0.0008
NRCB1_SUB640                   Idl2SciX11     0.128484808858749  0.000378610915163835        0.128106    99.7053
NRCB1_SUB640                   Idl2SciX20  0.000758152909200898 0.0007820144990077355        0.000024     3.0513
NRCB1_SUB640                   Idl2SciX21   0.00604093595131162  0.006027809575379572        0.000013     0.2173
NRCB1_SUB640                   Idl2SciX22 -0.000877754318725984 -0.0009016159085328461        0.000024     2.6465
NRCB1_SUB640                   Idl2SciX30 -9.51505611435032e-06 -9.515376191851197e-06        0.000000     0.0034
NRCB1_SUB640                   Idl2SciX31 -1.04932572893941e-07 -5.696245266289139e-08        0.000000    45.7152
NRCB1_SUB640                   Idl2SciX32 -8.20509230550262e-06 -8.209344912777325e-06        0.000000     0.0518
NRCB1_SUB640                   Idl2SciX33 -4.28672075903617e-07 -3.962186160267723e-07        0.000000     7.5707
NRCB1_SUB640                   Idl2SciX40 -8.57819888022182e-09 -8.633744207637178e-09        0.000000     0.6434
NRCB1_SUB640                   Idl2SciX41 -1.40763728228998e-08 -1.401740846460004e-08        0.000000     0.4189
NRCB1_SUB640                   Idl2SciX42  -9.7583476469737e-09 -9.754005536380385e-09        0.000000     0.0445
NRCB1_SUB640                   Idl2SciX43 -1.37099910128651e-08 -1.365174896443997e-08        0.000000     0.4248
NRCB1_SUB640                   Idl2SciX44 -1.22291966427096e-09 -1.168821707053383e-09        0.000000     4.4237
NRCB1_SUB640                   Idl2SciX50 -1.35973147760812e-10 -1.359285304201054e-10        0.000000     0.0328
NRCB1_SUB640                   Idl2SciX51   1.1056352675686e-11 1.151019718988839e-11        0.000000     3.9430
NRCB1_SUB640                   Idl2SciX52 -2.82476307093699e-10 -2.825040692412522e-10        0.000000     0.0098
NRCB1_SUB640                   Idl2SciX53   1.2164357241922e-11 1.324397985077165e-11        0.000000     8.1518
NRCB1_SUB640                   Idl2SciX54 -1.43583012678605e-10 -1.436385861374106e-10        0.000000     0.0387
NRCB1_SUB640                   Idl2SciX55  1.98695036588108e-12 2.554825372759791e-12        0.000000    22.2275
NRCB1_SUB640                   Idl2SciY10    -0.156148425662558   -0.0285405645414899        0.127608    81.7222
NRCB1_SUB640                   Idl2SciY11       32.270777483759     32.27114263817296        0.000365     0.0011
NRCB1_SUB640                   Idl2SciY20  -0.00267434030113334 -0.002667455310247677        0.000007     0.2574
NRCB1_SUB640                   Idl2SciY21   0.00171720530184042  0.001765094227475915        0.000048     2.7131
